height_m,bin_index,r_wet_m,number_concentration_m3
2.0,48,7.018418587040814e-07,14486.372397933623
2.0,49,7.237241421675125e-07,15933.77557067611
2.0,50,7.462679830504966e-07,17493.10501400317
2.0,51,7.694930464845328e-07,19169.21232799261
2.0,52,7.934195614352221e-07,20966.734199324863
2.0,53,8.180683358438165e-07,22890.035613437518
2.0,54,8.434607724548854e-07,24943.15033812303
2.0,55,8.696188854701841e-07,27129.7191190338
2.0,56,8.965653181926229e-07,29452.926099550485
2.0,57,9.243233618396046e-07,31915.434048095813
2.0,58,9.529169757168373e-07,34519.31904384919
2.0,59,9.823708089464004e-07,37266.005335523485
2.0,60,1.0127102239352324e-06,40156.20114591749
2.0,61,1.0439613217513621e-06,43189.83624586938
2.0,62,1.0761509695459524e-06,46366.00216356455
2.0,63,1.1093068301193276e-06,49682.89592737654
2.0,64,1.1434573936808663e-06,53137.76826131418
2.0,65,1.1786320117988772e-06,56726.8771603743
2.0,66,1.2148609334800592e-06,60445.44776763634
2.0,67,1.2521753432627768e-06,64287.639454848344
2.0,68,1.2906074011571094e-06,68246.52097289203
2.0,69,1.3301902842212853e-06,72314.05448742998
2.0,70,1.3709582295302654e-06,76481.08924804183
2.0,71,1.4129465782709688e-06,80737.36555647462
2.0,72,1.456191820689496e-06,85071.52960154756
2.0,73,1.500731641620101e-06,89471.15961574628
2.0,74,1.5466049663417996e-06,93922.80368246711
2.0,75,1.5938520065357715e-06,98412.02938486337
2.0,76,1.6425143061530717e-06,102923.48533883436
2.0,77,1.692634787044374e-06,107440.97449600144
2.0,78,1.744257794251482e-06,111947.53893984894
2.0,79,1.7974291409084216e-06,116425.55573178074
2.0,80,1.852196152749508e-06,120856.84319689168
2.0,81,1.9086077122676762e-06,125222.77687387468
2.0,82,1.96671430260934e-06,129504.41419332498
2.0,83,2.0265680513295014e-06,133682.62679616135
2.0,84,2.0882227741623648e-06,137738.23926202193
2.0,85,2.151734018988102e-06,141652.17288944972
2.0,86,2.2171591101952913e-06,145405.59305740046
2.0,87,2.284557193650727e-06,148980.05860446545
2.0,88,2.35398928249514e-06,152357.67158938624
2.0,89,2.425518303984706e-06,155521.22574669798
2.0,90,2.4992091475945396e-06,158454.35192549333
2.0,91,2.575128714593749e-06,161141.6587986074
2.0,92,2.6533459692910416e-06,163568.86715489274
2.0,93,2.733931992137912e-06,165722.9361381265
2.0,94,2.8169600348621685e-06,167592.17987300566
2.0,95,2.9025055777904198e-06,169166.3730197963
2.0,96,2.9906463895027414e-06,170436.84392435898
2.0,97,3.081462588948687e-06,171396.5541763502
2.0,98,3.175036710139405e-06,172040.16355457407
2.0,99,3.2714537695183937e-06,172364.079521045
2.0,100,3.370801336101116e-06,172366.49062187926
2.0,101,3.4731696044644425e-06,172047.383360666
2.0,102,3.5786514706570956e-06,171408.54232426046
2.0,103,3.6873426110965566e-06,170453.533559528
2.0,104,3.7993415645109982e-06,169187.67141749102
2.0,105,3.91474981698181e-06,167617.9692964082
2.0,106,4.033671890138933e-06,165753.07492233242
2.0,107,4.156215432560177e-06,163603.19100287964
2.0,108,4.282491314425559e-06,161179.98227267325
2.0,109,4.412613725478275e-06,158496.47011507454
